Datum,Warengruppe,Umsatz,Jahr,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wochentag,Monat,Wochentag_c,Monat_c,Wochenende,SommerferienSH,SommerferienNRW,SommerferienNDS,SommerferienHE,Feiertag,Ostern,ChristiHimmelfahrt,Pfingsten,TDE,Silvester,Ostern_ext,ChristiHimmelfahrt_ext,Pfingsten_ext,Silvester_ext,Jahreszeit,Fruehling,Sommer,Herbst,Winter,Umsatz_NA,Umsatz_lag_1W,Umsatz_lag_2W,Umsatz_lag_3W,Umsatz_lag_4W,Umsatz_lag
2017-11-02,1,121.44,2017,0,NA,11.7,13,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,121.9,102.02,107.92,146.08,0
2017-11-02,2,289.93,2017,0,NA,11.7,13,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,342.85,306.43,382.37,363.88,0
2017-11-02,3,117,2017,0,NA,11.7,13,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,127.49,111.93,129.59,116.29,0
2017-11-02,4,88.1,2017,0,NA,11.7,13,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,69.22,88.98,109.42,70.49,0
2017-11-02,5,211.04,2017,0,NA,11.7,13,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,211.31,248.14,251.4,157.71,0
2017-11-03,1,117.33,2017,0,NA,9.4,7,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,176.84,117.64,118.29,143.1,0
2017-11-03,2,317.66,2017,0,NA,9.4,7,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,362.45,326.51,309.86,352.32,0
2017-11-03,3,139.06,2017,0,NA,9.4,7,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,158.94,109.02,132.7,182.51,0
2017-11-03,4,106.1,2017,0,NA,9.4,7,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,84.97,88.79,96.14,103.16,0
2017-11-03,5,222.55,2017,0,NA,9.4,7,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,270.12,245.09,228.23,240.14,0
2017-11-04,1,133.8,2017,0,NA,10.3,5,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,111.92,113.58,108.71,167.83,0
2017-11-04,2,400.04,2017,0,NA,10.3,5,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,456.63,452.88,434.47,430.66,0
2017-11-04,3,133.31,2017,0,NA,10.3,5,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,168.99,179.98,182.7,158.8,0
2017-11-04,4,109.22,2017,0,NA,10.3,5,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,84.72,71.95,105.88,103.65,0
2017-11-04,5,238.75,2017,0,NA,10.3,5,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,294.86,283.15,281.01,203.27,0
2017-11-05,1,79.02,2017,0,NA,9.8,8,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,66.14,102.27,67.74,86.95,0
2017-11-05,2,452.17,2017,0,NA,9.8,8,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,448.51,404.97,344.49,418.35,0
2017-11-05,3,186.21,2017,0,NA,9.8,8,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,181.68,159.18,200.17,197.55,0
2017-11-05,4,124.3,2017,0,NA,9.8,8,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,188.06,141.57,110.6,118.94,0
2017-11-05,5,238.18,2017,0,NA,9.8,8,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,288.88,310.6,291.37,291.12,0
2017-11-06,1,111.22,2017,0,NA,8.2,7,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,203.76,NA,108.13,191.43,0
2017-11-06,2,227.3,2017,0,NA,8.2,7,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,485.12,NA,313.41,346.98,0
2017-11-06,3,82.2,2017,0,NA,8.2,7,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,167.72,NA,145.29,154.44,0
2017-11-06,4,111.79,2017,0,NA,8.2,7,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,112.07,NA,65.28,76.12,0
2017-11-06,5,183.51,2017,0,NA,8.2,7,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,349.55,NA,234.5,249.61,0
2017-11-07,1,83.18,2017,0,NA,6.8,5,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,NA,101.99,77.24,121.02,0
2017-11-07,2,247.37,2017,0,NA,6.8,5,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,NA,310.96,314.89,351.22,0
2017-11-07,3,81.76,2017,0,NA,6.8,5,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,NA,168.71,130.3,136.72,0
2017-11-07,4,86.97,2017,0,NA,6.8,5,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,NA,75.43,99.94,110.66,0
2017-11-07,5,209.56,2017,0,NA,6.8,5,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,NA,235.06,243.65,226.82,0
2017-11-08,1,79.26,2017,0,NA,8.6,9,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,159.91,112.87,107.72,114.73,0
2017-11-08,2,231.57,2017,0,NA,8.6,9,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,333.78,285.06,291.3,336.81,0
2017-11-08,3,80.29,2017,0,NA,8.6,9,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,150.79,99.21,74.71,143.58,0
2017-11-08,4,57.43,2017,0,NA,8.6,9,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,98.03,75.94,73.64,90.69,0
2017-11-08,5,158.47,2017,0,NA,8.6,9,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,225.05,237.57,252.22,184.76,0
2017-11-09,1,120.47,2017,0,6,8.6,9,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,121.44,121.9,102.02,107.92,0
2017-11-09,2,214.19,2017,0,6,8.6,9,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,289.93,342.85,306.43,382.37,0
2017-11-09,3,90.83,2017,0,6,8.6,9,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,117,127.49,111.93,129.59,0
2017-11-09,4,85.9,2017,0,6,8.6,9,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,88.1,69.22,88.98,109.42,0
2017-11-09,5,186.82,2017,0,6,8.6,9,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,211.04,211.31,248.14,251.4,0
2017-11-10,1,114.11,2017,0,7,7.5,16,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,117.33,176.84,117.64,118.29,0
2017-11-10,2,240.15,2017,0,7,7.5,16,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,317.66,362.45,326.51,309.86,0
2017-11-10,3,90.07,2017,0,7,7.5,16,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,139.06,158.94,109.02,132.7,0
2017-11-10,4,90.6,2017,0,7,7.5,16,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,106.1,84.97,88.79,96.14,0
2017-11-10,5,195.15,2017,0,7,7.5,16,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,222.55,270.12,245.09,228.23,0
2017-11-11,1,119.21,2017,0,5,5.2,8,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,133.8,111.92,113.58,108.71,0
2017-11-11,2,330.82,2017,0,5,5.2,8,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,400.04,456.63,452.88,434.47,0
2017-11-11,3,95.1,2017,0,5,5.2,8,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,133.31,168.99,179.98,182.7,0
2017-11-11,4,66.86,2017,0,5,5.2,8,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,109.22,84.72,71.95,105.88,0
2017-11-11,5,180.22,2017,0,5,5.2,8,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,238.75,294.86,283.15,281.01,0
2017-11-12,1,81.71,2017,0,7,5.6,7,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,79.02,66.14,102.27,67.74,0
2017-11-12,2,424.74,2017,0,7,5.6,7,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,452.17,448.51,404.97,344.49,0
2017-11-12,3,189.81,2017,0,7,5.6,7,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,186.21,181.68,159.18,200.17,0
2017-11-12,4,83.1,2017,0,7,5.6,7,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,124.3,188.06,141.57,110.6,0
2017-11-12,5,251.92,2017,0,7,5.6,7,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,238.18,288.88,310.6,291.37,0
2017-11-13,1,146.47,2017,0,2,5.9,9,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,111.22,203.76,NA,108.13,0
2017-11-13,2,243.19,2017,0,2,5.9,9,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,227.3,485.12,NA,313.41,0
2017-11-13,3,93.6,2017,0,2,5.9,9,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,82.2,167.72,NA,145.29,0
2017-11-13,4,82.36,2017,0,2,5.9,9,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,111.79,112.07,NA,65.28,0
2017-11-13,5,190.68,2017,0,2,5.9,9,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,183.51,349.55,NA,234.5,0
2017-11-14,1,91.1,2017,0,7,6.4,11,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,83.18,NA,101.99,77.24,0
2017-11-14,2,241.34,2017,0,7,6.4,11,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,247.37,NA,310.96,314.89,0
2017-11-14,3,92.58,2017,0,7,6.4,11,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,81.76,NA,168.71,130.3,0
2017-11-14,4,58.2,2017,0,7,6.4,11,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,86.97,NA,75.43,99.94,0
2017-11-14,5,178.66,2017,0,7,6.4,11,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,209.56,NA,235.06,243.65,0
2017-11-15,1,107.46,2017,0,7,9.4,7,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,79.26,159.91,112.87,107.72,0
2017-11-15,2,204.7,2017,0,7,9.4,7,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,231.57,333.78,285.06,291.3,0
2017-11-15,3,86.79,2017,0,7,9.4,7,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,80.29,150.79,99.21,74.71,0
2017-11-15,4,59.19,2017,0,7,9.4,7,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,57.43,98.03,75.94,73.64,0
2017-11-15,5,206.28,2017,0,7,9.4,7,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,158.47,225.05,237.57,252.22,0
2017-11-16,1,125.5,2017,0,8,8.8,8,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,120.47,121.44,121.9,102.02,0
2017-11-16,2,256.53,2017,0,8,8.8,8,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,214.19,289.93,342.85,306.43,0
2017-11-16,3,80.82,2017,0,8,8.8,8,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,90.83,117,127.49,111.93,0
2017-11-16,4,75.86,2017,0,8,8.8,8,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,85.9,88.1,69.22,88.98,0
2017-11-16,5,171.73,2017,0,8,8.8,8,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,186.82,211.04,211.31,248.14,0
2017-11-17,1,141.62,2017,0,3,7.7,10,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,114.11,117.33,176.84,117.64,0
2017-11-17,2,251.23,2017,0,3,7.7,10,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,240.15,317.66,362.45,326.51,0
2017-11-17,3,67.87,2017,0,3,7.7,10,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,90.07,139.06,158.94,109.02,0
2017-11-17,4,96.67,2017,0,3,7.7,10,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,90.6,106.1,84.97,88.79,0
2017-11-17,5,192.14,2017,0,3,7.7,10,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,195.15,222.55,270.12,245.09,0
2017-11-18,1,89.68,2017,0,5,5.3,12,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,119.21,133.8,111.92,113.58,0
2017-11-18,2,292.51,2017,0,5,5.3,12,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,330.82,400.04,456.63,452.88,0
2017-11-18,3,70.92,2017,0,5,5.3,12,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,95.1,133.31,168.99,179.98,0
2017-11-18,4,96.53,2017,0,5,5.3,12,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,66.86,109.22,84.72,71.95,0
2017-11-18,5,195.85,2017,0,5,5.3,12,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,180.22,238.75,294.86,283.15,0
2017-11-19,1,121.37,2017,0,3,6.2,15,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,81.71,79.02,66.14,102.27,0
2017-11-19,2,445.81,2017,0,3,6.2,15,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,424.74,452.17,448.51,404.97,0
2017-11-19,3,128.59,2017,0,3,6.2,15,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,189.81,186.21,181.68,159.18,0
2017-11-19,4,154.38,2017,0,3,6.2,15,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,83.1,124.3,188.06,141.57,0
2017-11-19,5,290.53,2017,0,3,6.2,15,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,251.92,238.18,288.88,310.6,0
2017-11-20,1,100.73,2017,0,6,6,6,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,146.47,111.22,203.76,NA,0
2017-11-20,2,233.3,2017,0,6,6,6,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,243.19,227.3,485.12,NA,0
2017-11-20,3,99.33,2017,0,6,6,6,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,93.6,82.2,167.72,NA,0
2017-11-20,4,111.48,2017,0,6,6,6,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,82.36,111.79,112.07,NA,0
2017-11-20,5,158.33,2017,0,6,6,6,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,190.68,183.51,349.55,NA,0
2017-11-21,1,90.52,2017,0,7,5,5,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,91.1,83.18,NA,101.99,0
2017-11-21,2,239.88,2017,0,7,5,5,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,241.34,247.37,NA,310.96,0
2017-11-21,3,75.67,2017,0,7,5,5,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,92.58,81.76,NA,168.71,0
2017-11-21,4,64.38,2017,0,7,5,5,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,58.2,86.97,NA,75.43,0
2017-11-21,5,164.08,2017,0,7,5,5,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,178.66,209.56,NA,235.06,0
2017-11-22,1,84.72,2017,0,7,10.6,10,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,107.46,79.26,159.91,112.87,0
2017-11-22,2,232.98,2017,0,7,10.6,10,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,204.7,231.57,333.78,285.06,0
2017-11-22,3,77.59,2017,0,7,10.6,10,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,86.79,80.29,150.79,99.21,0
2017-11-22,4,83.63,2017,0,7,10.6,10,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,59.19,57.43,98.03,75.94,0
2017-11-22,5,181.43,2017,0,7,10.6,10,4,11,Mittwoch,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,206.28,158.47,225.05,237.57,0
2017-11-23,1,86.62,2017,0,7,12.2,16,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,125.5,120.47,121.44,121.9,0
2017-11-23,2,227.74,2017,0,7,12.2,16,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,256.53,214.19,289.93,342.85,0
2017-11-23,3,83.79,2017,0,7,12.2,16,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,80.82,90.83,117,127.49,0
2017-11-23,4,70.17,2017,0,7,12.2,16,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,75.86,85.9,88.1,69.22,0
2017-11-23,5,163.13,2017,0,7,12.2,16,5,11,Donnerstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,171.73,186.82,211.04,211.31,0
2017-11-24,1,102.7,2017,0,7,7,8,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,141.62,114.11,117.33,176.84,0
2017-11-24,2,234.5,2017,0,7,7,8,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,251.23,240.15,317.66,362.45,0
2017-11-24,3,90.34,2017,0,7,7,8,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,67.87,90.07,139.06,158.94,0
2017-11-24,4,70.63,2017,0,7,7,8,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,96.67,90.6,106.1,84.97,0
2017-11-24,5,190.09,2017,0,7,7,8,6,11,Freitag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,192.14,195.15,222.55,270.12,0
2017-11-25,1,100.89,2017,0,7,2.8,5,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,89.68,119.21,133.8,111.92,0
2017-11-25,2,266.39,2017,0,7,2.8,5,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,292.51,330.82,400.04,456.63,0
2017-11-25,3,83.56,2017,0,7,2.8,5,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,70.92,95.1,133.31,168.99,0
2017-11-25,4,90.84,2017,0,7,2.8,5,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,96.53,66.86,109.22,84.72,0
2017-11-25,5,173.39,2017,0,7,2.8,5,7,11,Samstag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,195.85,180.22,238.75,294.86,0
2017-11-26,1,56.18,2017,0,7,4.7,12,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,121.37,81.71,79.02,66.14,0
2017-11-26,2,462.02,2017,0,7,4.7,12,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,445.81,424.74,452.17,448.51,0
2017-11-26,3,145.54,2017,0,7,4.7,12,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,128.59,189.81,186.21,181.68,0
2017-11-26,4,92.26,2017,0,7,4.7,12,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,154.38,83.1,124.3,188.06,0
2017-11-26,5,223.73,2017,0,7,4.7,12,1,11,Sonntag,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,290.53,251.92,238.18,288.88,0
2017-11-27,1,108.49,2017,0,7,4.6,14,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,100.73,146.47,111.22,203.76,0
2017-11-27,2,246.49,2017,0,7,4.6,14,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,233.3,243.19,227.3,485.12,0
2017-11-27,3,91.22,2017,0,7,4.6,14,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,99.33,93.6,82.2,167.72,0
2017-11-27,4,64.28,2017,0,7,4.6,14,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,111.48,82.36,111.79,112.07,0
2017-11-27,5,200.07,2017,0,7,4.6,14,2,11,Montag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,158.33,190.68,183.51,349.55,0
2017-11-28,1,82.65,2017,0,7,5.5,12,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,90.52,91.1,83.18,NA,0
2017-11-28,2,182.67,2017,0,7,5.5,12,3,11,Dienstag,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herbst,0,0,1,0,FALSE,239.88,241.34,247.37,NA,0
